,label,product_ids,numbers,invoice_ids,nouns,verbs,adjectives,conjunctions,small_blocks,med_blocks,large_blocks,total_words
193,email,0.0,11.300525107,0.0,56.0265024222,7.382178549,12.5152169629,0.0,0.0,4.37509482088,8.31605953186,60.6491079856
194,invoice,0.0,11.0152768855,0.0,18.4259035186,9.46487087502,14.226979242,0.0,10.4744307095,12.2374462356,1.95675517336,62.0631512341
195,email,0.0,7.79531146849,0.0,67.0956117278,5.09135010389,13.5836897397,0.0,0.0,2.49164559748,5.73730615209,80.4250632504
196,email,0.0,11.8956807797,0.0,48.6155200113,9.79050682884,12.5155745471,0.0,0.0,3.72323993583,7.35147401914,119.937795107
197,invoice,0.0,13.8669804742,0.0,31.3235451011,4.14073886108,10.2858747835,0.0,13.6591926493,6.67797895873,2.74497971559,56.3013063337
198,invoice,0.0,20.4786843867,0.0,27.3605053095,6.15884329863,5.94888903557,0.0,9.72978642854,8.46385631455,1.19448372548,30.6733788358
199,email,0.0,1.36832458791,0.0,122.497457528,13.281641808,32.9214588926,0.0,1.07106413853,3.29017366438,16.9080426111,96.7402268393
200,email,0.0,10.3028268432,0.0,118.374057426,28.6874704023,39.2413002672,1.29913825233,6.15931383033,7.50970460555,6.05132797522,167.160873797
201,invoice,0.0,16.458607064,0.0,35.5388187535,2.8671592161,13.0819184203,0.0,20.034427064,8.06940264853,3.09317226609,50.7448863621
202,invoice,0.0,7.72452037012,0.0,51.6202332594,5.23585764433,7.99676387623,0.0,14.295121014,5.84789866711,4.20906839849,75.1812592179
203,invoice,0.0,21.2167094309,0.0,56.3473137447,13.2046377515,8.69876023271,0.0,30.1819611875,8.51085827156,5.54215180989,105.44029459
204,email,0.0,5.39245592462,0.0,39.6753237209,9.36862489383,11.6080184254,0.0,0.0,2.40373429425,6.61318065153,72.1313875026
205,invoice,0.0,16.682179612,0.0,40.7282173203,13.0212821307,16.5490000087,0.0,37.2109641426,6.61094457362,6.84619471674,111.153560454
206,invoice,0.0,19.0875777755,0.0,49.9986414561,8.98767626558,14.9294503943,0.0,14.9335272104,6.63705569698,5.56554347668,80.7582287386
207,invoice,0.0,17.5252271829,0.0,41.5194284221,11.6387127824,14.5337544869,0.0,29.0257804035,4.45390154695,3.91871713137,103.182801352
208,invoice,0.0,22.8102882562,0.0,56.4743507125,3.71927477634,12.5386944925,0.0,28.0841949209,6.89538939008,4.39080161199,50.4694367626
209,invoice,0.0,6.56411953824,0.0,28.5243547573,1.92735893615,8.65259378091,0.0,15.7887236226,5.1095821734,4.91195600396,80.4995896905
210,invoice,0.0,10.4695952729,0.0,19.4430954012,7.73302091751,10.374784886,0.0,7.31538735839,15.7802586236,1.86828627877,44.2214862646
211,invoice,0.0,7.9720430115,0.0,18.3462906036,2.40578620024,4.83590611661,0.0,12.9544402795,8.12189179332,1.68084213604,62.2185759134
212,invoice,0.0,7.87248065251,0.0,37.4259037046,4.01884751163,8.09177525123,0.0,13.6112405477,6.72377639735,3.90180040538,71.9937574995
213,email,0.0,11.1950420023,0.0,205.173119605,28.4978498751,26.258922943,1.10967840627,6.3521580567,7.94235914288,6.24599158772,231.313630795
214,invoice,0.0,13.8883984281,0.0,62.6147739033,11.235568388,15.1430080412,0.0,14.8175645674,4.81632281288,7.83266945556,158.434382566
215,invoice,0.0,7.83208687255,0.0,24.5842579419,9.09694314289,4.29757623308,0.0,14.2341350259,7.98280711,2.29566380618,57.4189102021
216,invoice,0.0,11.9321193996,0.0,54.1747639441,11.7686014716,14.5098857244,0.0,23.3983724698,9.47353633009,4.88250428628,100.650361854
217,email,0.0,8.94555404494,0.0,154.228079547,18.9521014102,45.3285183024,1.2776259855,5.92599196448,6.57388647071,5.93993338176,243.409430195
218,invoice,0.0,14.2280917512,0.0,28.9907875404,2.95237101119,15.232218082,0.0,22.7678220851,6.26320299438,2.55831054813,41.7394717317
219,email,0.0,1.83244842752,0.0,128.688375021,11.8545614762,21.0363831379,0.0,0.841017121693,4.41549022496,10.8105293111,185.279287184
220,invoice,0.0,20.2263382042,0.0,42.1895393804,9.03050418503,16.0544590726,0.0,21.661021583,4.78160390176,5.28460176985,114.209209357
221,invoice,0.0,13.3306828706,0.0,21.1995160564,7.68810524701,8.53068904929,0.0,8.75243998547,15.1243257351,2.5979852049,36.6056643766
222,email,0.0,7.49675255068,0.0,95.6086767265,14.927111005,18.4992983515,0.0,3.50769335754,8.32133942517,8.18198329341,172.74771975
223,invoice,0.0,19.1771781873,0.0,23.5765547433,4.70710062284,5.18017621961,0.0,10.628063765,16.890155747,1.50538417077,48.5740123739
224,email,0.0,1.28200373152,0.0,55.2348524475,10.6019402292,51.5556336483,0.0,1.13819878285,3.26919725544,11.3402138499,139.955038463
225,invoice,0.0,23.0165069676,0.0,41.7175567553,9.14561241738,14.0777102369,0.0,29.5769835294,9.09057142687,5.87725405331,84.235903187
226,invoice,0.0,10.5703764609,0.0,22.9015232745,4.43244784644,8.58356794202,0.0,9.70691438105,9.74801064148,2.14540803489,46.0459856688
227,invoice,0.0,22.1521617466,0.0,53.9876184342,14.0836004613,18.8233858047,0.0,28.0943628747,5.79293722509,5.01248807777,108.007250536
228,invoice,0.0,24.0288356233,0.0,23.8214718092,7.78384964765,8.45218666586,0.0,19.9349117482,16.930758252,1.3885309371,28.3265889598
229,email,0.0,8.41057365518,0.0,45.5855142782,11.859966474,14.5763568533,0.0,0.0,3.20391847985,7.76287504098,67.2804335256
230,invoice,0.0,6.34777340005,0.0,18.908727575,9.07449950583,3.75084392326,0.0,14.3963830147,9.54296858091,2.55666205555,53.865363464
231,invoice,0.0,17.4077833429,0.0,43.322093995,6.76604183911,13.1562783243,0.0,20.8989166811,5.57456462562,5.81895805402,133.901845555
232,invoice,0.0,12.814572041,0.0,28.6112245291,10.1241378457,5.87666595101,0.0,12.6800650814,5.76999344864,2.00643822642,44.6810245101
233,invoice,0.0,15.0774807712,0.0,13.7660196136,6.93323756543,5.84888292123,0.0,12.8129988323,12.8715508294,2.04802589661,42.9368903248
234,email,0.0,5.42373875177,0.0,82.4568198853,14.9482645361,14.6154042922,0.0,4.75547810726,9.41303098754,14.1336417505,95.2309328536
235,invoice,0.0,24.6901758009,0.0,37.5815643348,11.2049889096,13.8875897788,0.0,25.0389320773,10.5378594784,6.58465008736,129.3673318
236,email,0.0,8.9677257769,0.0,72.8725367959,9.76817488577,8.65976826826,0.0,0.0,4.78406028136,4.65486494113,98.4095210663
237,email,0.0,1.05622748939,0.0,64.1925267279,14.7290680155,38.6586157437,0.0,0.83310667347,5.04695379363,7.40386185301,244.454197152
238,invoice,0.0,9.1508361842,0.0,23.4112574355,1.51574185691,11.5301724877,0.0,12.981591073,6.46895442042,2.90825447376,50.6526024005
239,email,0.0,1.75956893266,0.0,65.3817822541,11.750956468,40.3182349992,0.0,0.973867746293,4.85714608745,9.88666079369,97.8862078185
240,invoice,0.0,22.0718416886,0.0,44.75947377,6.15351939101,8.72208268283,0.0,17.4889673702,6.36605287382,2.27818734683,48.3176423213
241,email,0.0,9.17633818432,0.0,55.2060957063,9.90659894692,12.8534062379,0.0,0.0,2.81370275217,4.64498205544,98.2021848637
242,email,0.0,6.22936996669,0.0,55.9674158861,7.46578065974,8.98543733052,0.0,0.0,5.36899630471,4.85716900078,81.3042073826
243,invoice,0.0,17.8578406378,0.0,16.9102896421,6.91253962063,6.02320939162,0.0,13.1628371025,17.3735333621,1.65330688379,60.1780398556
244,invoice,0.0,15.8344803069,0.0,43.1153666708,2.18425445381,14.6967542679,0.0,18.1669083039,4.99679351581,2.13541287794,71.4798059865
245,invoice,0.0,13.761193155,0.0,21.3243344386,4.78120045454,7.40636902125,0.0,16.8472260086,17.8285171732,1.35988144458,44.8372263096
246,email,0.0,6.1706958855,0.0,55.4989879864,6.97828673818,7.21115058552,0.0,0.0,5.42484846976,6.33010870608,84.9611612654
247,email,0.0,1.63150714304,0.0,54.6527095568,13.4415870694,49.7244639488,0.0,0.618220047904,4.88563779025,14.6851318489,104.807433543
248,invoice,0.0,9.80151225569,0.0,38.6684241909,4.24531369986,10.3264766583,0.0,27.2075474571,8.85432446342,2.13141493427,47.0669542522
249,email,0.0,2.40657608385,0.0,74.8705801383,9.33436758558,25.8348606725,0.0,0.731142117558,4.57707900078,14.4975315106,162.898386781
250,invoice,0.0,20.1503599334,0.0,20.13049034,8.28133777713,5.70903144596,0.0,18.0595262132,10.8554465512,1.1050429568,31.6336063546
251,email,0.0,8.60722371688,0.0,46.8342798844,16.4798512436,12.7396037086,0.0,0.0,4.6976555884,4.88854724467,71.3588945775
252,invoice,0.0,9.54008261791,0.0,20.5282172682,5.16904821292,12.2824031746,0.0,8.00898323779,10.7137888459,1.55687127094,46.9757210708
253,email,0.0,7.06675444677,0.0,43.6073564481,7.60393936308,13.8992394933,0.0,0.0,2.5828051863,7.37192240267,101.66718967
254,email,0.0,9.6535861574,0.0,52.6270541114,6.30940537545,11.7485249165,0.0,0.0,3.50263886382,7.49750838297,90.7661797442
255,invoice,0.0,12.7771446519,0.0,10.5733560912,5.9738264315,6.93856009164,0.0,11.8609926199,11.5916341737,2.55872072588,45.8788554101
256,email,0.0,8.44720343621,0.0,59.4048613493,7.72257306769,9.99203010999,0.0,0.0,3.00356336266,7.91376335445,91.4618237949
257,email,0.0,7.98819415186,0.0,171.062042559,23.9529521088,30.5575336376,0.568587272123,5.6256096751,5.93452256625,6.52160922273,244.312664556
258,invoice,0.0,15.1664220722,0.0,11.6900249909,4.98186770331,8.13970239412,0.0,16.4499905846,8.83714330805,2.04720064368,53.3312303225
259,email,0.0,4.49367908221,0.0,78.7065915429,21.8293292331,16.2293832106,0.0,4.11739247959,7.32130557718,8.73652658544,113.281285446
260,email,0.0,7.81158161072,0.0,97.0333505018,9.48712641175,7.49664658206,0.0,0.0,5.66725369452,7.81577151048,68.6447401987
261,invoice,0.0,15.1341678905,0.0,26.5374076831,6.98972587979,21.1511074758,0.0,22.1585400745,7.38261164155,6.19550336047,147.065481768
262,email,0.0,4.57813231962,0.0,36.8540556133,10.3995308132,8.34554349813,0.0,0.0,3.60852043301,4.52630806523,52.2745763139
263,invoice,0.0,8.2051445468,0.0,13.8569108397,9.99324790807,13.0480555397,0.0,9.01064979155,11.6839155254,1.81575045268,67.2757950708
264,email,0.0,2.04009293753,0.0,65.7002904956,12.6830257794,26.1769767312,0.0,0.821082625519,4.19179007685,10.9353020603,116.679402017
265,invoice,0.0,9.6341105937,0.0,16.6365832148,1.73378312324,12.8257355359,0.0,12.461420071,6.44447460678,3.79409918839,51.7174945927
266,invoice,0.0,11.5919708895,0.0,24.3487161236,1.72597551603,9.88003041209,0.0,15.0800205855,6.01475463443,3.08980454475,61.5073687192
267,invoice,0.0,26.2305307131,0.0,76.5579844705,9.31803018612,11.468171709,0.0,21.9804589595,9.36608149747,5.00769510557,75.6531029341
268,email,0.0,10.1762340964,0.0,30.064582861,9.71400770536,8.6138697701,0.0,0.0,5.18272889146,3.76040819156,115.501201175
269,invoice,0.0,8.97208935704,0.0,38.866095396,7.04366593512,9.75606881143,0.0,12.6861920705,7.23935599482,2.80271599593,66.6765493336
270,email,0.0,10.0290921087,0.0,216.545222293,20.6129746635,56.2404516191,0.640521233948,5.61054682816,3.89064915357,6.88653616659,214.247089958
271,invoice,0.0,22.4975629938,0.0,34.8595983715,12.3858720591,21.7928861992,0.0,28.2054235113,9.27516254311,4.09682875626,116.779298916
272,invoice,0.0,16.9456267699,0.0,28.4240725006,7.65910481208,9.05260158842,0.0,10.7527417845,15.0078849576,2.2904445176,31.6483596894
273,email,0.0,2.27914556737,0.0,83.7132485477,9.65661938257,29.8977920894,0.0,0.954363616084,6.2918497574,13.2309000508,102.561897977
274,email,0.0,9.66486957617,0.0,28.859447499,14.434168983,8.23226954795,0.0,0.0,4.02717124232,4.01623116539,113.591630343
275,invoice,0.0,16.8272059946,0.0,54.4325712679,8.36041281478,18.0756385259,0.0,18.1871246067,4.68021553726,3.63133092941,93.0965058586
276,invoice,0.0,21.3218755111,0.0,63.0962706201,12.7046290264,16.9131100138,0.0,29.4346914858,7.38510632407,2.74268336363,88.7794898997
277,email,0.0,1.60555079789,0.0,87.1544850773,15.9657668246,29.3020464932,0.0,0.755406678244,2.53159451978,10.4175706707,103.206874258
278,invoice,0.0,13.0503294935,0.0,26.5433185715,7.40747617365,6.86632266634,0.0,13.202595152,7.43152928777,1.8291544005,52.4402575561
279,email,0.0,1.97995219964,0.0,102.392657129,10.8773126582,24.4705788621,0.0,0.852176186435,5.34115217139,15.2152410416,83.144014803
280,email,0.0,6.95958854236,0.0,154.531133014,17.0466189876,40.735064095,0.841473383266,5.37321268255,6.01469091976,8.46115945115,279.490742298
281,email,0.0,1.69437441006,0.0,73.3043263223,19.9892777589,34.3341332256,0.0,0.669778430663,6.14228664877,13.545182003,150.358601472
282,email,0.0,1.98403552995,0.0,96.6662259096,11.8983871424,33.9914917132,0.0,0.667268033935,4.6353263399,6.16339730079,156.773560333
283,email,0.0,6.67384666973,0.0,154.180452701,23.8259728101,22.8913445509,0.830219552287,3.4556744441,4.33468200185,6.36357498709,216.96207374
284,email,0.0,2.77863179049,0.0,52.185449773,11.6490019849,33.8035346384,0.0,1.06808315341,5.10436014218,15.6908074114,156.816966285
285,invoice,0.0,13.8509350607,0.0,40.289102322,13.6753943699,14.054177515,0.0,32.2117645025,6.60958561384,6.20302035979,93.982172712
286,invoice,0.0,18.8634057706,0.0,42.5758851201,12.3375942248,11.6123994275,0.0,35.9025925418,8.53775576093,3.18099988939,55.3304416389
287,email,0.0,6.65706610114,0.0,135.617539825,27.2385590392,54.2155740983,0.603017112538,5.9073265372,4.9144388484,8.05997438931,311.976638338
288,invoice,0.0,6.15764963498,0.0,23.5393985446,5.44456873841,5.82022901802,0.0,15.422931427,6.54155594984,4.17964685883,70.3210673277
289,invoice,0.0,17.3971726453,0.0,30.0510405277,11.4728097952,11.7481871309,0.0,17.0317574093,8.35123661445,4.42107669624,133.989978908
290,invoice,0.0,4.94887860639,0.0,26.4864341622,5.68239856035,7.03791988009,0.0,9.84834228643,6.7679636755,3.05520009779,99.3753672197
291,email,0.0,7.10464213666,0.0,73.4455609085,9.49524952626,7.31879253956,0.0,0.0,6.38474968425,5.97804603045,65.7537188301
292,email,0.0,4.05673813995,0.0,110.701271985,26.1033650371,16.5286164812,0.0,5.21001990194,6.79160225881,7.37993924984,73.6432581131
293,invoice,0.0,11.3155814835,0.0,17.2268304326,6.63068067125,8.68848100048,0.0,17.8347751064,20.5661153252,2.06219838401,37.603718164
294,invoice,0.0,15.5646287026,0.0,22.2202362572,3.14548082345,5.42847550043,0.0,18.0636256108,3.08187074151,2.74744647836,63.6219180107
295,invoice,0.0,6.30541362809,0.0,32.2034852001,4.86691154082,8.29600596439,0.0,21.2209362369,7.36430230422,3.5465028134,65.208244566
296,invoice,0.0,13.2028260099,0.0,22.7087723602,6.68055863768,12.4866080834,0.0,15.6765404975,15.0457715354,2.27383635893,36.0799074665
297,email,0.0,2.29829423104,0.0,81.4039785865,16.389882338,16.7916350876,0.0,0.59486480767,3.61775891716,10.4334510724,117.095051006
298,invoice,0.0,9.6523898208,0.0,17.2455244186,1.92021792936,13.9714762478,0.0,9.11495833118,5.93404790396,5.42001618744,57.3712294848
299,invoice,0.0,13.0735771998,0.0,19.4994841129,8.0604969857,5.04812934699,0.0,21.8865980124,11.86704598,1.49520315447,30.2750447243
300,email,0.0,12.6942784943,0.0,223.791254613,22.5649059801,22.9273826268,1.18973897157,6.91358077229,6.72025263183,6.82609042378,198.515606724
301,invoice,0.0,22.4873073164,0.0,22.0426846254,3.87700187349,6.62236610124,0.0,13.6314716561,18.1575389389,1.81527998343,26.8162331523
302,email,0.0,9.82774414015,0.0,170.707928039,23.4566515826,26.9145349452,0.911106990814,4.71116029106,5.75894177352,6.01887203911,214.699862135
303,email,0.0,5.80875014232,0.0,39.6348829278,17.022487727,8.39996662302,0.0,0.0,5.60285655859,6.42261912942,79.3451730215
304,email,0.0,5.07504999349,0.0,50.207302121,15.1122732925,12.6221095009,0.0,0.0,2.93564529066,4.88886206293,52.1435818393
305,email,0.0,9.19945978959,0.0,36.9442402604,10.2208497802,6.76462998332,0.0,0.0,3.68160071602,3.46073056388,108.00066305
306,invoice,0.0,7.37050406458,0.0,42.9022756971,7.23444498968,6.05918438878,0.0,20.1829444096,7.30325713468,4.58195839737,80.7820166062
307,email,0.0,1.13581586085,0.0,72.3682254302,16.2579753746,49.0183858162,0.0,1.03974413691,3.70649574284,9.05544039967,101.51134826
308,invoice,0.0,15.8871054907,0.0,22.3040783942,5.02290677067,5.30947435358,0.0,11.0866697719,11.172114641,1.35304429491,42.3066369902
309,email,0.0,10.2002439907,0.0,41.3716529415,7.42160266303,12.1745953091,0.0,0.0,2.57720013531,9.31448584096,107.571419304
310,invoice,0.0,12.3520357955,0.0,15.934853239,7.36348786882,10.4801883492,0.0,14.1999170046,9.81696646478,1.92840591263,40.3716550072
311,invoice,0.0,18.1494824655,0.0,15.2190277003,6.26752693267,5.00035305465,0.0,17.3885741532,10.3381124428,1.03793126533,43.1365022919
312,email,0.0,2.07344404231,0.0,129.722326126,15.6830572661,20.2390795677,0.0,0.666229440964,4.6069382511,13.8940612001,100.2309498
313,invoice,0.0,12.9734570826,0.0,42.0419974585,3.81949286162,9.9930292662,0.0,10.7102161237,7.21996693306,2.78426996082,56.9417807252
314,invoice,0.0,17.0486974809,0.0,55.3015589616,11.666731401,13.3177082052,0.0,29.7847863066,7.73440023646,3.60411301212,78.6630741198
315,email,0.0,1.57116236404,0.0,69.488207047,15.3405254311,38.8485656253,0.0,0.860974622061,3.26378982729,8.82769244182,107.74615113
316,invoice,0.0,19.4680815018,0.0,79.0651251447,11.7287441928,21.7973341166,0.0,22.608581374,6.2353843885,4.43574092232,145.05133741
317,email,0.0,7.9416120633,0.0,65.2133787274,24.9312565404,12.0406166623,0.0,3.66077836588,7.11745496112,8.44112737679,151.318119024
318,email,0.0,4.37729586141,0.0,32.0002602866,14.6421764302,13.1626839433,0.0,0.0,3.076290098,5.79098485695,60.2377726676
319,email,0.0,4.78490743983,0.0,57.3162120429,13.693319333,8.21472242675,0.0,0.0,1.73159652414,7.82530771478,88.0677175242
320,invoice,0.0,17.3298737888,0.0,39.5167543458,10.9567944639,19.2491199706,0.0,24.1597726697,8.72267975712,5.38477292593,94.4995305465
321,invoice,0.0,10.1403816642,0.0,41.2631450812,5.61393683397,5.24471366655,0.0,24.0386341388,6.21758530313,3.77210086728,70.7039457334
322,invoice,0.0,11.9828705035,0.0,11.6309767446,7.32497448606,9.20894548734,0.0,12.8413599039,12.1221580101,1.35960969023,61.0493058125
323,invoice,0.0,14.4295346198,0.0,19.8859432334,3.54459445776,5.21265652196,0.0,17.508851513,20.6424899377,1.02495459454,41.3254821417
324,invoice,0.0,25.3074496774,0.0,28.927587295,9.95281825253,21.5486693136,0.0,23.1643407307,6.79760109041,4.87114904478,108.814993514
325,invoice,0.0,16.0726273346,0.0,37.4397028457,4.63738305944,11.5209809405,0.0,16.4602966702,7.17772623787,3.96318751811,76.4958601526
326,invoice,0.0,17.3885409102,0.0,67.0621167562,16.2790774393,15.4858342108,0.0,19.8848758324,8.56062205243,5.82069266644,54.5797376231
327,email,0.0,6.42332831237,0.0,115.098360343,18.2529553042,30.1330477279,0.719026477871,6.22038434381,3.54499276231,5.09991880318,151.211450277
328,invoice,0.0,12.2141066007,0.0,25.641497115,2.48614993622,8.65705158254,0.0,17.1610031805,5.0070875027,5.82209210522,54.9875413224
329,invoice,0.0,16.4222654773,0.0,14.5791928856,6.62677798091,7.29807924768,0.0,13.7970932395,17.5228731514,2.50413559038,59.2984381387
330,email,0.0,8.02991806569,0.0,153.886175322,19.6567174449,42.3007425555,0.740420413819,4.43739010225,7.24956827165,7.81167806115,198.549790154
331,invoice,0.0,8.70248278147,0.0,40.152077134,5.33571568632,10.2133341848,0.0,25.4422731538,9.16098007721,1.86776803223,54.8947084584
332,invoice,0.0,21.7846592353,0.0,23.5348529586,4.3309096006,7.79262984671,0.0,9.05332951485,19.4045242973,2.32934767512,29.8361248273
333,invoice,0.0,6.83761916117,0.0,24.7614671924,4.74892630803,4.56471169871,0.0,16.3461949605,10.9177773273,2.88863428586,73.9009239659
334,invoice,0.0,5.53892591065,0.0,44.4418005366,8.3008509782,6.03856020538,0.0,16.8267239569,8.75947147236,4.55705876895,67.1843856033
335,invoice,0.0,16.6282544863,0.0,41.6494154323,10.4985897229,14.712397044,0.0,16.3519059165,6.05155140149,4.91470965536,131.425676846
336,invoice,0.0,8.10174851507,0.0,45.1733082746,3.28678343879,9.57478349261,0.0,9.91325859377,6.34619071967,4.37956239746,52.0476295132
337,invoice,0.0,20.492634042,0.0,58.8849835917,10.7352759309,11.5694042964,0.0,19.5745437087,6.31932014024,6.38458506217,80.3983491412
338,invoice,0.0,9.84660881837,0.0,24.5782755342,3.75232711976,5.5974933143,0.0,15.5637416348,11.7220306079,2.14924049698,37.6302395327
339,email,0.0,1.81101759718,0.0,101.090601448,15.4211187502,35.6194237559,0.0,1.48607187219,4.43447646265,15.4071748598,171.424499769
340,invoice,0.0,8.44403377147,0.0,21.3893118704,3.51092636677,5.83167292423,0.0,17.9553860749,11.3279912861,2.37121433193,41.1890789804
341,invoice,0.0,7.14371417357,0.0,33.9070325621,5.18523589865,10.5258234714,0.0,14.2752237835,5.14127728982,3.20079127941,80.8744425439
342,email,0,6,0,44,12,13,0,0,3,6,77
343,invoice,0.0,8.6063503448,0.0,30.0899547281,4.90098345724,8.78528755472,0.0,17.1207229241,7.11432569342,4.26822708775,64.2533917535
344,invoice,0.0,7.11427704936,0.0,18.2933814116,2.80183479068,3.88066523285,0.0,10.9732930948,6.39432212078,2.82946407741,65.1129428907
345,invoice,0.0,9.95443341609,0.0,27.8208744615,2.53252640545,7.93021733535,0.0,27.0373393053,7.10497486591,2.51524188013,43.9478399849
346,email,0.0,7.68778316188,0.0,93.6740090855,18.0365889247,13.9450035157,0.0,4.80232366859,7.25795142732,11.7637404093,95.154886614
347,email,0.0,5.78869744324,0.0,55.4496941808,23.4730384188,7.71671710538,0.0,3.59040349328,8.43440275381,7.59227975959,103.472674167
348,email,0.0,1.20677159842,0.0,79.1762440489,11.6989312975,39.1751744964,0.0,0.842799514367,2.81795516703,7.61789288372,89.104536031
349,email,0.0,1.06340614512,0.0,84.129835978,9.55885435222,37.583593971,0.0,1.40634035575,2.91593228303,10.9978812073,130.247481552
350,email,0.0,5.58117096495,0.0,68.3740694968,7.25155671041,8.62688528758,0.0,0.0,4.94757936532,5.93801303558,67.7332551115
351,email,0.0,6.5866329273,0.0,182.533474298,13.4179314509,50.969707438,0.891200520805,5.60163540226,4.98030584433,9.09240861468,348.59210621
352,email,0.0,7.86936952554,0.0,43.862892448,18.4480495307,10.0405181947,0.0,0.0,3.43939731632,4.55671353223,100.411554397
353,invoice,0.0,21.0659714511,0.0,29.9529565424,8.24669195487,18.5387599993,0.0,38.1376983575,11.2889775468,4.38570792297,106.97730259
354,invoice,0.0,18.917717768,0.0,35.5558708844,2.08381375671,9.66313370813,0.0,22.2100105895,6.57645564041,2.60945634986,34.1261893187
355,invoice,0.0,7.9062508993,0.0,23.8114676398,2.56405134578,7.17817240564,0.0,18.7371594332,7.96061909468,3.07183450206,50.8225241118
356,invoice,0.0,13.6118707674,0.0,13.3900529706,5.03085092293,11.5596571225,0.0,7.63023389046,13.8480487408,1.16276464692,57.7085199718
357,invoice,0.0,13.8946197653,0.0,19.7738560519,2.65792988127,7.87773361298,0.0,10.975322281,3.70979348292,2.41300894708,80.2606228092
358,invoice,0.0,5.19800055415,0.0,39.0881168853,5.87944488377,11.5721116111,0.0,11.5089135227,6.63002455707,4.92008230365,63.0956181445
359,email,0.0,11.7370869378,0.0,57.3334350595,6.36269505517,11.871601766,0.0,0.0,3.78255030969,5.22406034787,57.026114473
360,invoice,0.0,25.978915395,0.0,42.2114060194,2.60494000304,8.34398603768,0.0,26.3679162706,4.34034953765,4.15841111423,44.8630609177
361,invoice,0.0,21.9071895399,0.0,37.6316645277,11.278626858,13.433120534,0.0,24.1923960699,11.712853779,6.08196687671,90.0514681244
362,invoice,0.0,18.3330887663,0.0,31.4398528829,6.02635656787,7.26387782215,0.0,18.0916259502,11.9575366248,1.66915304613,38.6933722108
363,email,0.0,10.3434682163,0.0,142.303379203,20.7428539493,47.9988416309,1.04217302692,6.12930544465,6.53109564021,6.98738630715,260.425276026
364,invoice,0.0,19.2783874291,0.0,24.8004919028,6.55046405013,6.58273930988,0.0,11.140732529,12.0271857648,1.17297845428,41.8601845226
365,invoice,0.0,12.1595997624,0.0,38.3935831113,12.8835996858,12.9529198833,0.0,33.5880421327,6.11097900585,4.91698276085,76.5153525498
366,invoice,0.0,16.7672098517,0.0,33.4415608853,2.82437360207,15.4660916846,0.0,18.1156222869,8.81728424556,3.35761367013,37.1772076229
367,invoice,0.0,13.1492126077,0.0,63.9340490764,10.3874993502,18.5336929029,0.0,19.4645194533,4.45464531699,5.68719890998,129.710869478
368,email,0.0,3.99944939477,0.0,40.5442937083,14.3560582242,12.6026435887,0.0,0.0,3.33934597572,6.69004794272,74.5327399508
369,invoice,0.0,11.9565555522,0.0,29.8537251222,1.95030190434,8.183696901,0.0,9.93415140759,4.50073931712,5.35297733885,38.2253265243
370,email,0.0,6.64510276998,0.0,84.9477905249,19.6234813135,14.9878875957,0.0,2.89052849213,9.73657841719,9.61662424366,133.938921405
371,email,0.0,6.66077653654,0.0,52.9878016323,8.41973648261,9.36514080481,0.0,0.0,3.70344100866,7.44413010261,98.0813733182
372,invoice,0.0,13.8544550114,0.0,15.934173865,5.50205598644,7.90424506852,0.0,12.4190164402,9.65678500465,1.13183715895,31.845009934
373,invoice,0.0,16.4070569814,0.0,21.5386779259,4.06521542841,9.38939942299,0.0,12.491922535,12.6004370025,1.65833092574,52.8270655652
374,invoice,0.0,20.2712418896,0.0,18.0841100913,5.69588707893,5.86877741698,0.0,12.8735668272,12.0330044905,0.996996985638,47.9861840417
375,invoice,0.0,14.9432905001,0.0,42.2448406755,12.4960006568,19.474744568,0.0,18.5550125834,7.32843299634,4.4030937457,104.121023849
376,invoice,0.0,5.13125278308,0.0,47.0366941269,5.62966283967,10.8586430543,0.0,24.9724219669,5.10045023509,4.97243760718,89.7293075499
377,invoice,0.0,14.9154056153,0.0,19.0797740368,4.37538279713,7.96725496094,0.0,11.7623390847,11.7881041703,2.58601106779,64.8491511173
378,email,0.0,1.70431928752,0.0,146.171374415,11.2383463949,30.1723302324,0.0,0.50857689477,5.43140766279,11.3973224162,134.90273673
379,invoice,0.0,8.49239816686,0.0,25.5741466973,10.5300160989,10.5661312142,0.0,17.3334600792,6.08315321525,3.85927536201,69.2430767036
380,invoice,0.0,18.6083969316,0.0,62.7839234615,13.6039733513,20.7661455569,0.0,30.1264816228,5.54136382737,5.44768762512,130.121146802
381,email,0.0,1.16580234214,0.0,69.2286678509,17.2444262715,44.1412130815,0.0,0.708948200741,2.86885037966,7.6532849257,89.0249100594
382,invoice,0.0,18.6315830512,0.0,26.8806954685,6.20717033872,5.02484176873,0.0,15.3088469282,17.5831936197,1.53663345042,29.9638834371
383,invoice,0.0,9.08336348787,0.0,15.2892097963,6.41422163772,7.45853601032,0.0,10.3591937749,20.2903552449,1.19965823718,68.0592384951
384,invoice,0.0,24.1010606325,0.0,22.9413200947,7.04830729284,5.48158263003,0.0,15.10549733,13.8895229656,1.69162976622,43.1577964129
385,email,0.0,1.84480680378,0.0,104.284944204,15.290912601,26.7187310195,0.0,1.10018707518,2.95806338913,9.39386311808,181.062439672
